,temp.min,temp.max,temp.mean,hum.min,hum.max,hum.mean,press.min,press.max,press.mean,sunshine,gust.min,gust.max,gust.mean,speed.min,speed.max,speed.mean
3,10.450529,24.980529999999998,17.309278,54,92,77.625,1015.9,1018.7,1017.2625,881.2471,2.16,20.16,9.48,0.79920006,11.483046,4.6907377
4,12.350529,25.610529,19.88178,47,88,66.583336,1015.7,1020.7,1018.18353,951.56665,0.71999997,15.84,5.5650005,0.37674650000000004,6.443357,3.3112752
9,16.920528,30.72053,22.644693,39,97,73.458336,1001.4,1005.7,1003.80835,531.9373,1.4399998999999999,24.119999,12.209999,1.8648,15.137991,6.780077499999999
10,16.45053,24.38053,20.846363,61,97,76.208336,1006.2,1010.7,1009.32916,597.0400400000001,1.08,41.039997,9.48,0.5328,20.540459,4.708371
21,8.010529,18.590528,13.726363000000001,55,93,74.875,1020.6,1022.3,1021.4041,597.08014,1.08,15.480000500000001,8.445,0.84243083,9.549613,5.480354
22,9.670529,22.62053,16.558027,45,94,67.5,1018.2,1022.3,1020.3125,668.74963,1.4399998999999999,19.44,8.22,0.5956885000000001,10.494943,5.1587762999999995
23,10.330528999999999,23.180529,17.993029999999997,56,94,69.541664,1015.2,1020.2,1018.1416,917.5523699999999,1.4399998999999999,7.559999499999999,5.3549995,0.5328,4.912173,3.1325924
24,14.760529,25.340528,20.558447,48,80,63.79166800000001,1013.6,1016.7,1015.4375,790.4699,2.8799999,10.799999,6.2549996,1.3583788,6.179101999999999,3.8685942000000004
25,14.540529000000001,25.600529,21.050945000000002,54,94,71.0,1012.9,1015.3,1014.196,879.3553,0.71999997,10.440000999999999,5.82,0.5328,7.3150935,3.2451
26,15.240529,26.70053,21.367608999999998,57,98,74.333336,1014.7,1017.6,1016.35834,822.4981700000001,0.71999997,8.64,4.1849995,0.2664,6.681277799999999,2.6905077
27,18.000528,27.480529999999998,23.190947,52,81,67.375,1016.8,1018.9,1017.6958599999999,908.00134,1.08,8.64,5.25,0.2664,5.750785400000001,2.9842975
29,18.070529999999998,27.06053,23.014696,52,90,67.416664,1017.2,1020.2,1018.55,884.78345,3.96,14.759998999999999,8.924998,2.3827540000000003,10.420294,5.574549
30,17.270529,28.12053,23.459276000000003,50,91,68.916664,1013.7,1018.4,1016.0835,884.7075,0.71999997,6.4799995,3.21,0.79920006,3.4632,1.7341785
31,19.29053,29.570529999999998,25.107615,50,83,63.16666800000001,1014.3,1015.8,1014.99585,870.4694,0.35999998,6.4799995,4.0499997,0.2664,4.897704,2.9124644
34,17.89053,26.20053,21.990112,47,94,69.25,1018.0,1020.7,1019.4207,896.8815,5.04,34.2,12.240001,2.6772869,13.977751000000001,6.611496400000001
35,16.22053,22.40053,19.359282,54,93,73.291664,1020.7,1022.8,1021.6416,561.16974,4.32,16.919998,11.97,2.4123544999999997,11.402417999999999,7.563149
36,12.680529,25.660528,19.65011,49,90,66.916664,1019.3,1022.9,1021.3041400000001,952.4333,1.8,24.84,9.855,0.7534930000000001,9.8568,4.4246989999999995
37,15.770529000000002,28.360529,22.215944,44,75,60.04166800000001,1018.2,1020.9,1019.6125,843.1832,1.08,25.199999,12.029997999999999,0.5956885000000001,11.038736,6.3287625
38,19.64053,31.090528000000003,25.273857,50,83,62.75,1016.8,1020.1,1018.43756,669.9134,1.8,12.599999,6.225,0.9605189000000001,7.725600200000001,4.706173000000001
39,22.430529,31.440528999999998,26.587609999999998,50,74,59.125,1016.3,1019.9,1018.22925,611.4973,0.35999998,33.48,8.925,0.5956885000000001,12.540622,4.264880000000001
40,21.160528,29.070529999999998,25.625946,53,81,66.375,1015.8,1018.4,1017.23334,839.8539999999999,2.8799999,22.319998000000002,10.394999499999999,1.8837326,9.073257,5.784599299999999
43,19.860529,32.000526,25.737198,46,85,64.916664,1004.3,1011.1,1008.1293300000001,896.2082,2.8799999,47.16,13.919998999999999,1.3319999999999999,15.899417000000001,7.632555
44,18.38053,24.12053,21.657614000000002,57,88,68.208336,1009.0,1017.2,1014.7167400000001,552.01245,1.8,38.16,16.949999,1.5533656,13.226431,7.214632000000001
45,16.740528,28.80053,23.337614000000002,42,91,64.333336,1014.5,1017.2,1015.8084,913.43365,0.35999998,8.28,4.9349995,0.5956885000000001,5.9865956,3.3658257000000007
47,14.220529,24.610529,19.537195,49,84,66.666664,1021.5,1027.3,1024.0708,837.2144,1.8,26.28,11.52,0.2664,12.509458,5.6690545
48,13.020529,25.780529,19.309694,46,96,70.291664,1017.8,1022.7,1020.38745,681.95,0.71999997,24.48,12.585,1.9394212,13.852799,7.3594985
49,13.610529000000001,27.45053,21.292198000000003,50,87,68.75,1009.6,1018.7,1014.0083599999999,930.55,2.52,19.08,7.9049993,1.1302395,11.204646,5.1118654999999995
54,12.610529,21.13053,17.23303,45,81,62.625,1015.2,1020.1,1017.73315,537.17664,2.52,18.72,9.974999,2.1477854,12.622413,6.39415
60,12.450529,24.14053,18.542196,46,84,64.0,1015.6,1018.3,1016.9583,904.26666,2.52,15.84,7.4550004,1.1913770000000001,11.102841,5.4453235
66,11.160528999999999,19.990528,16.305529999999997,52,86,66.958336,1014.6,1019.1,1017.2375,868.8511,5.04,22.319998000000002,10.230000500000001,3.1968002,8.29698,5.6916027
67,12.540529,22.920528,17.937613,52,84,66.583336,1017.5,1020.2,1018.9375,883.8429,0.71999997,8.64,4.3350005,0.0,5.0052012999999995,2.3555968
69,14.710529000000001,24.65053,19.73303,49,95,71.333336,1014.7,1019.0,1017.16254,866.71735,1.4399998999999999,8.64,4.424999,0.5328,5.3545737,2.9929068
70,16.600529,25.65053,21.208445,48,88,67.583336,1014.7,1017.0,1015.9207,446.33014000000003,1.4399998999999999,7.92,4.6199994,0.5328,4.552245,3.0067728
71,18.190529,24.230529999999998,21.294695,57,83,67.5,1014.1,1016.6,1015.6084599999999,409.78722999999997,4.32,23.759998,11.625001,1.3319999999999999,11.239428,5.522238300000001
77,14.840529,19.87053,16.930946,59,82,73.333336,1013.4,1016.5,1015.29175,0.0,3.2399998,58.679995999999996,33.930004,2.6237357000000006,20.056221,12.340809
79,14.970529,23.95053,19.239697,59,89,72.5,1013.1,1017.0,1015.49585,653.39355,0.71999997,9.0,5.19,0.2664,6.9264,2.8493497000000003
80,15.550529500000001,26.730529999999998,21.672613000000002,60,94,74.958336,1016.8,1021.6,1019.4001,305.04504,0.71999997,10.799999,5.595,0.5328,7.501892,4.428321400000001
81,19.340528,28.580528,23.97803,55,85,70.041664,1022.2,1024.8,1023.2957,830.0007,0.71999997,7.2,4.395,0.5328,4.4337797,3.0054572
82,19.490528,30.22053,24.58886,48,89,68.791664,1013.6,1022.9,1018.2834,614.0347,3.6,18.72,7.725,1.6204481000000002,8.009739999999999,4.8447547
85,12.610529,22.840528,18.01928,49,92,68.375,1016.9,1019.9,1018.35834,791.2525,0.71999997,12.599999,5.8950005,0.5328,6.9161463,3.4130087
91,10.210529,17.160528,13.400112,56,96,76.916664,1019.1,1023.0,1021.31665,419.3617,6.12,34.92,14.354999,4.5833187,11.967262,7.7404020000000004
93,-6.239471400000001,0.73052865,-2.8398879,70,89,81.166664,1000.3,1010.0,1007.03754,250.60605,3.96,66.6,26.640007,1.1302395,31.445359999999997,13.701432
94,-5.5894713,0.61052865,-2.8894718,70,92,84.333336,1007.3,1014.5,1009.51666,314.4344,1.08,17.64,8.054999,3.4115846,11.651765,7.0118089999999995
95,-3.9994717000000004,1.1005287,-1.8769712,61,95,80.166664,1015.4,1022.1,1019.7083,380.48697000000004,1.8,27.359999,12.914997999999999,1.5984001,11.483046,6.8751087
103,0.9505287,4.5705285,2.6355288,69,95,85.25,1016.9,1022.1,1018.75415,191.48936,14.759998999999999,45.0,28.694998,9.697107,21.844799,14.703728
104,-4.1694713,0.5705286999999999,-1.3044714,55,96,80.791664,1018.2,1024.4,1022.1873,280.46667,0.71999997,35.64,21.404997,0.2664,22.469382999999997,12.128602
109,-5.9294715,1.8005286,-2.3123883999999997,62,86,72.083336,1000.8,1002.8,1001.85834,219.3149,13.32,56.519997,25.755,4.212154,17.024607,12.901798
114,3.2405286,8.790529,5.9259453,80,96,89.0,994.1,999.3,996.6084,95.12288000000001,2.16,30.599998,6.674999000000001,0.9605189000000001,10.555628,4.308018
117,-10.1994705,-3.9994717000000004,-7.0994716,60,94,84.833336,1025.6,1030.7,1028.7166,463.88635,3.96,16.919998,8.189998,3.4632,8.365129,5.417909
118,-8.489471,-0.14947134,-5.0665545,49,83,69.125,1022.6,1029.1,1025.9207,90.05532,6.12,41.399998,17.744999,4.743117,24.220434,12.660838
121,-0.93947136,3.4605286,1.4496951999999999,79,97,90.0,1020.9,1024.4,1022.96246,328.36597,1.4399998999999999,25.199999,9.704999,0.9605189000000001,13.505192999999998,5.482359400000001
122,-2.1294715,3.2005286,-0.10905471,74,98,88.041664,1023.1,1025.6,1024.2583,349.65,1.8,13.679998999999999,7.3500004,1.0656,9.369556,5.114128599999999
123,-1.3594713,3.1805286,0.124278635,79,97,88.75,1020.2,1023.7,1022.1542400000001,514.4333,1.08,6.4799995,3.45,0.2664,5.1725525999999995,2.1546195
125,-4.809471599999999,2.1305285,-1.8978049,61,99,84.375,1022.4,1025.7,1024.1208,338.1844,0.71999997,16.56,6.390001,0.2664,10.290077,4.191128
126,-3.4794714,1.0505286,-1.4673882,74,94,85.375,1016.8,1021.9,1019.2751,239.36171000000002,0.71999997,6.8399997,3.9300002999999997,0.37674650000000004,6.9468616999999995,3.136737
127,-4.309471599999999,5.500528299999999,-0.20822142,71,99,84.916664,1008.9,1016.8,1013.62494,497.24094,5.7599998,19.44,10.784999000000001,5.394189,12.038215,8.522948
130,6.700528599999999,15.120529000000001,11.397195,60,95,74.166664,1009.2,1012.7,1011.2708,334.51842999999997,11.519999499999999,43.92,22.305,5.1450385999999995,11.229953,8.080733
136,6.6005287,12.400528999999999,9.836778,75,88,81.583336,1018.6,1021.8,1019.94165,360.4195,3.96,47.16,14.730000500000001,2.0806506000000002,12.2919855,6.234014
137,6.9205284,11.120529,8.931778999999999,65,88,76.083336,1020.4,1029.3,1026.4708,465.46497,1.8,45.0,21.269997,1.5984001,15.034498000000001,7.7393928
138,4.8605285,10.670529,7.113863,59,88,78.875,1026.2,1029.1,1027.725,532.7954,2.8799999,7.92,4.83,3.4734309000000003,6.828367999999999,4.9141407
139,3.6905286,9.670529,6.5609455,53,86,69.291664,1026.2,1028.7,1027.3168,537.1431,0.71999997,7.559999499999999,4.9500003,0.84243083,5.7384315,4.062995
140,4.2805285,11.070528999999999,7.2459455,67,88,78.833336,1025.2,1028.2,1026.725,44.04255,0.35999998,28.8,10.26,1.4346079,12.392611500000001,5.8667492999999995
143,-2.8794715,2.8505285,-0.33030477,55,97,77.541664,1029.4,1032.1,1030.5499,419.27267,4.68,34.92,19.935001,4.161301,18.36808,9.688444
144,-6.1994715,2.0205286,-1.8382217,49,96,71.375,1026.6,1031.4,1029.0084,436.41666,2.8799999,33.839996,21.015,1.4346079,14.493725,7.6097484
145,-7.0594716,1.2705287,-3.377388,64,99,82.333336,1025.6,1028.3,1027.2042,510.28615999999994,4.32,14.759998999999999,7.064998599999999,1.9210378000000001,7.9831147,4.2278137000000005
146,-3.8094714,2.8305285,-0.8357213,67,79,72.916664,1024.6,1027.9,1026.2,521.6589,0.35999998,10.440000999999999,4.965,0.5328,5.1243067,2.699009
147,-1.3094714,4.1105285,1.2359453,68,100,79.916664,1015.0,1024.8,1019.99994,266.8085,5.3999996,51.48,21.96,2.9784424,19.293318,10.54992
149,-1.7994714,5.790529,1.1484451999999998,71,100,90.291664,1009.8,1015.0,1012.81665,291.8507,3.6,36.719997,11.82,1.4346079,10.659329,5.7331386
150,-1.4694713,5.5505285,1.0042785,63,93,80.583336,1014.2,1016.8,1015.26245,556.7607,2.8799999,44.639996000000004,25.875,0.5328,16.621735,10.320176
151,-3.9094714999999995,4.240528599999999,-0.38988817,63,99,84.625,1013.4,1018.1,1015.9916400000001,467.35885999999994,1.08,28.08,9.989999000000001,0.0,13.638535000000001,4.45637
152,-5.799471400000001,2.6005285,-2.1890549999999998,62,96,85.791664,1015.1,1019.2,1017.0623,419.70993,1.08,15.480000500000001,7.2299995,0.0,10.738928,4.4437385
153,-6.3794713,2.3805285,-2.0969713,69,97,84.375,1019.5,1024.4,1022.1292,508.09362999999996,0.71999997,11.879999,5.8349996,0.0,6.911014,3.3656367999999994
154,-5.399471299999999,1.5805286,-1.8853044999999997,66,87,73.541664,1024.4,1028.4,1026.8584,576.06665,0.35999998,13.679998999999999,3.345,0.0,3.8142671999999997,2.0286633999999997
155,-5.3394713,1.9005287,-1.4578052,64,72,67.625,1028.6,1033.5,1030.9833,571.7264,0.35999998,22.319998000000002,5.8950005,0.5328,4.652476,2.5774295
157,1.6605287,10.130529,5.7951125999999995,59,92,76.458336,1030.9,1032.5,1031.6459,371.71616,2.8799999,46.44,24.69,2.6639999999999997,21.052343,10.345626
158,4.5705285,11.420529,7.5117784,62,81,73.666664,1029.8,1032.7,1031.4417,563.47205,6.8399997,54.36,35.265,2.9784427000000004,15.737906,9.907794
159,2.5005286,10.660528999999999,6.4184456,60,97,79.208336,1027.7,1033.1,1030.6832,397.82056,1.8,9.0,5.5949993,1.3319999999999999,5.9150395,3.7173013999999998
160,4.4305286,12.260529,8.098028999999999,49,98,70.083336,1021.4,1027.9,1024.9209,575.87866,3.2399998,9.36,5.564998999999999,2.3976,5.848678,4.137948000000001
161,2.6205285,11.220528999999999,6.978862299999999,54,88,73.291664,1022.5,1025.1,1023.5916,574.7357,5.7599998,13.32,8.489999000000001,2.1312,6.399148,4.4965987
162,-0.019471343999999998,10.660528999999999,5.238029,75,98,88.875,1021.0,1024.1,1022.6582599999999,469.42053,1.08,9.0,4.9199996,0.5956885000000001,4.743117,2.6548307
163,2.4905286,11.010529,6.756362400000001,52,82,63.16666800000001,1019.3,1023.5,1021.5793,557.7524400000001,1.8,8.64,4.77,1.3319999999999999,5.4919763,3.8619287000000004
165,5.1105285,12.390528999999999,8.633028999999999,57,78,65.625,1014.7,1019.1,1016.8958,346.54663,0.71999997,16.56,6.2550006,0.0,6.3546309999999995,3.3886912000000002
166,4.9105287,10.840529,7.428861,71,90,80.958336,1008.6,1016.5,1013.0083599999999,562.8681,2.52,14.4,8.625,1.1302395,8.062727,5.1659635999999995
167,2.4505286,13.370529000000001,7.6417785,56,92,77.833336,1005.7,1009.0,1007.72504,436.15573,3.96,22.319998000000002,8.804999,2.1477854,10.538806,7.046979400000001
169,3.3605285000000005,10.600529,6.981363000000001,71,87,78.083336,996.2,1000.4,998.51666,268.60602,4.32,25.199999,10.499999,2.4560864,8.343893,5.7879276
170,2.4705286,9.430529,5.405945,70,95,84.458336,997.2,1005.6,1000.1333599999999,366.27768,0.71999997,22.68,10.544999,0.5328,11.380612,5.321199
171,-0.37947133,7.760528599999999,3.902195,68,96,83.958336,1006.2,1015.0,1011.72925,261.93936,1.08,14.759998999999999,5.610000599999999,0.0,8.795236000000001,3.2842176
172,0.18052867,9.310528999999999,4.643445,64,93,79.916664,1013.4,1016.8,1015.2583,368.6508,1.4399998999999999,12.599999,5.3699994,0.5956885000000001,6.6600003,3.2195075
175,-1.3994713,5.510528599999999,2.422612,60,94,80.083336,1012.3,1019.8,1014.9084,185.10637,4.68,26.28,14.669998000000001,3.2951862999999997,12.814919,8.601769
176,-3.3394712999999996,6.260528599999999,1.1242785,45,98,71.375,1020.6,1025.9,1024.3251,398.0821,4.32,24.84,14.910001000000001,3.207881,13.731879999999999,8.316014
178,4.8105288,8.690529,6.197195,78,100,88.375,1027.2,1029.5,1028.375,96.10736,4.68,22.68,10.394998,1.7057923,9.441239999999999,5.3384337
181,1.0805286,9.990528999999999,5.265946,58,96,80.458336,1018.1,1022.2,1019.91656,48.510635,2.8799999,28.08,13.575,1.4346079,15.771689000000002,7.374332400000001
183,7.6705284,22.840528,15.672194500000002,55,96,75.5,1021.0,1025.7,1023.5166,503.67267000000004,5.7599998,36.36,19.725,2.742756,18.609903,9.302567999999999
190,11.010529,17.71053,14.601363000000001,58,88,71.375,1013.2,1017.6,1015.44574,356.8085,7.559999499999999,20.16,14.099998000000001,3.3697233,10.883345,7.7505894
193,11.0505295,20.910528,16.30053,50,89,67.083336,1015.2,1020.0,1017.84155,357.44275,2.16,18.0,9.179999,1.0983953000000002,10.123199000000001,6.0369134
196,14.770529000000002,22.410528,18.694693,62,97,79.458336,1017.0,1019.3,1018.3251300000001,600.5369999999999,1.4399998999999999,16.199999,7.86,0.79920006,10.248613,4.934507
201,8.010529,21.21053,15.976780999999999,59,89,75.041664,1015.7,1021.6,1018.2041,144.37926000000002,3.2399998,39.96,18.269999,1.4346079,19.210376999999998,8.839739999999999
202,15.530529000000001,27.06053,21.602196,49,90,68.583336,1014.9,1017.6,1016.4709,466.16272000000004,2.16,30.599998,13.11,2.4560866000000003,15.726628,7.096445
205,10.900528999999999,18.39053,15.230110999999999,54,93,71.541664,1021.7,1025.0,1023.0291,627.9112,5.7599998,25.919998,17.085,4.075136,16.230736,8.801307000000001
206,10.790529,22.440529,17.231780999999998,45,89,65.875,1024.4,1027.0,1025.7375,920.5773300000001,1.08,19.44,10.469999000000001,0.5956885000000001,12.472528,6.114714
207,16.170528,27.31053,21.79886,58,83,68.625,1020.2,1025.3,1023.0876,961.6333,2.16,9.36,5.8350005,1.5533656,5.1725525999999995,3.1945287999999996
208,16.71053,30.860529,24.438028,51,97,69.333336,1016.6,1021.4,1018.9917,753.1,2.8799999,7.92,5.8499989999999995,1.1913770000000001,6.132988500000001,3.0583165
209,19.250528,31.15053,25.989695,46,100,65.041664,1012.3,1016.9,1014.9541,949.1986699999999,1.8,7.2,4.4400005,1.3319999999999999,5.600739,2.8834298
212,11.570528999999999,18.54053,15.001362,50,92,71.791664,1020.5,1022.2,1021.4291400000001,857.8687,1.4399998999999999,21.24,12.149999000000001,1.1302395,13.898829999999998,7.8607024999999995
213,9.470528999999999,18.760529000000002,14.16303,48,89,68.958336,1014.1,1021.2,1017.1333599999999,886.0778,3.96,22.68,11.159999000000001,0.9605189000000001,13.121383999999999,6.8575826
214,9.960529,20.990528,15.562613500000001,45,88,65.708336,1012.7,1015.7,1014.4873699999999,951.977,3.2399998,21.96,10.019999499999999,0.0,11.080446,5.621326
215,11.530529,24.79053,18.38803,45,85,66.708336,1012.4,1014.9,1013.7126,785.76166,1.8,9.0,6.1049995,0.84243083,6.236264,3.6746418
216,15.820529,26.14053,21.38428,44,86,62.33333199999999,1010.9,1015.3,1013.3333,922.6904,1.8,8.64,5.654999299999999,1.3319999999999999,5.2878885,3.1245492
222,15.030529000000001,25.030529,19.865114000000002,57,97,80.0,1015.6,1019.7,1018.1333599999999,552.0291,0.35999998,15.480000500000001,5.820001,0.2664,5.651197,2.5802977000000005
226,10.620529,20.780529,16.355112,49,89,65.375,1017.8,1021.4,1020.05835,653.899,1.4399998999999999,13.679998999999999,6.7050004,0.5328,7.780522,3.7502014999999997
227,12.470528999999999,24.37053,18.90803,48,86,63.33333199999999,1005.3,1018.0,1012.3333,668.7523,2.8799999,43.56,9.0,2.3827540000000003,11.797039,4.9784207
229,11.040529,18.80053,15.439697,55,83,68.125,1006.2,1008.2,1007.37494,428.4255,3.96,37.8,23.445,2.5132127,18.944392999999998,11.201211
239,13.720529,18.840528,16.883028,69,95,80.0,1017.6,1019.8,1018.64996,346.59576,1.4399998999999999,15.119998999999998,7.59,1.8648,9.092791,4.847893
240,13.640529,21.79053,17.93553,62,90,76.041664,1016.6,1020.0,1018.2998699999999,763.71375,1.4399998999999999,14.759998999999999,8.114999000000001,0.37674650000000004,9.369556,4.670838400000001
241,12.940529,20.490528,17.370947,62,96,75.375,1015.5,1018.0,1016.7625,545.0652,4.32,15.84,9.99,1.5984001,11.526227,5.93746
242,11.610529,20.940529,16.449278,56,93,74.708336,1014.0,1017.8,1015.8290400000001,691.1120599999999,3.2399998,17.64,8.729999000000001,0.5328,10.636002000000001,5.5622406
243,10.980528999999999,23.55053,17.498860999999998,62,96,76.833336,1012.5,1016.2,1014.58325,606.75,1.4399998999999999,9.72,5.3099989999999995,0.37674650000000004,5.2339296,2.9545157000000004
244,14.940529000000002,27.31053,21.642195,50,82,66.916664,1013.1,1015.7,1014.6082,828.35223,4.32,29.16,11.88,2.1477854,12.988194,7.1314964000000005
246,17.170528,24.64053,20.912613,60,89,75.166664,1014.8,1018.9,1017.2626300000001,716.1542,2.8799999,21.96,10.275001,1.7057923,6.874978,4.685472
253,12.3005295,24.490528,18.30803,46,80,60.20833199999999,1014.1,1021.9,1018.2292,130.21365,1.08,18.72,6.074999299999999,0.9605189000000001,5.0264254,3.2551403
255,15.030529000000001,24.730529999999998,20.434696,60,94,74.625,1010.1,1014.2,1012.29175,756.88916,1.8,25.919998,10.590000999999999,1.6204481000000002,8.062727,4.953283
258,14.970529,25.010529000000002,19.880110000000002,53,97,76.083336,1016.6,1019.6,1018.2373699999999,615.40356,0.0,11.879999,5.9999995,0.2664,7.992000000000001,3.6200660000000005
259,15.460529000000001,27.350528999999998,21.916779000000002,54,92,70.333336,1013.1,1017.9,1015.7332,856.1167,1.4399998999999999,13.32,6.4649987,1.5533656,7.478204700000001,4.0686502
260,19.670528,32.05053,25.142197,38,86,67.333336,1011.9,1015.1,1013.825,708.68976,1.8,14.4,6.345,1.1913770000000001,6.4433565,4.6091833
262,17.500528,28.530528999999998,23.192198,59,97,78.791664,1018.8,1021.5,1020.0125,636.1333599999999,0.35999998,7.92,4.155,0.37674650000000004,5.5625954,2.7196388
263,18.62053,31.70053,25.429695000000002,46,87,65.458336,1014.4,1019.0,1017.22906,780.2782599999999,0.71999997,14.759998999999999,7.004998700000001,2.6372256000000003,9.073257,5.326198000000001
264,21.45053,31.88053,26.721778999999998,52,84,64.791664,1013.8,1017.6,1015.66675,752.91986,3.2399998,11.159999000000001,6.225,2.3827540000000003,6.744708999999999,4.5364965999999995
265,20.13053,32.05053,26.673864000000002,42,86,57.95833199999999,1013.1,1015.4,1014.2917,766.98724,2.16,9.36,5.445,1.3319999999999999,7.1730394,4.3197207
267,18.000528,28.660528000000003,23.309279999999998,55,97,75.625,1011.3,1015.7,1013.62085,705.95746,1.08,24.119999,7.77,0.5328,10.738927,4.3892636
270,10.5505295,21.13053,15.638448,49,94,70.125,1018.2,1022.6,1020.73755,697.18243,2.16,12.24,6.735,0.9605189000000001,6.744708999999999,4.004723
271,12.250529,20.38053,17.054697,50,89,66.666664,1016.2,1019.1,1017.64575,790.4230299999999,0.71999997,25.199999,11.204999,0.5956885000000001,13.824594,6.108499500000001
272,11.860529,20.770529,16.013863,52,95,73.375,1013.4,1017.6,1015.7583,544.534,2.16,16.199999,6.599999,0.7534930000000001,9.5904,3.8241909
273,11.180529,22.54053,16.764694,54,87,69.333336,1011.6,1014.6,1013.33746,640.0057,0.0,8.64,4.9949994,0.2664,6.487264,3.2890966
274,3.7005286,13.450529000000001,8.351778999999999,59,93,81.625,1016.9,1026.0,1022.1875,392.6603,0.71999997,15.119998999999998,7.769999,0.9605189000000001,8.762899,5.5130004999999995
281,4.650528400000001,9.840529,7.083029,58,89,75.916664,1020.2,1028.3,1024.0208,269.87552,16.919998,56.519997,35.219997,6.1503214999999996,21.580046,12.21698
284,3.9605286,8.370529,5.7076116,83,94,89.875,1014.5,1020.8,1017.67084,180.0,0.71999997,13.32,3.6000001000000004,0.2664,7.725600200000001,2.3158119
296,4.2805285,8.720528999999999,6.928028,75,97,87.916664,1022.5,1029.8,1026.4460000000001,53.61702,7.559999499999999,31.319998,16.755,4.1698194,12.014610000000001,7.2863793
298,0.37052867,6.3005285,2.808029,65,94,77.0,1035.6,1040.0,1037.5376,488.93225,1.8,23.4,7.514999,1.7057923,6.437846700000001,3.9058094
299,1.7605287,6.760528599999999,3.8434449999999996,66,83,73.208336,1037.8,1040.5,1039.2458,501.25265999999993,1.08,5.7599998,4.23,2.028842,4.861344,3.3558199999999996
300,1.7105286,5.7705283,3.3117782999999994,71,96,83.333336,1035.5,1038.6,1036.9625,504.9153,0.71999997,6.4799995,3.1050002999999995,0.2664,3.9603205000000004,2.3971443
301,-0.35947132,7.4205284,3.055112,59,96,79.916664,1027.6,1035.7,1031.3248,473.05444000000006,0.71999997,41.760002,7.155,0.5956885000000001,6.6600003,4.172048
302,2.3405285,5.6105285,4.1855283,72,92,83.5,1024.0,1030.8,1028.2958,363.6505,24.119999,63.72,36.209995,7.53493,22.611067000000002,13.327541
310,1.2905287,5.790529,3.6788616000000003,68,85,78.083336,1006.1,1028.3,1017.86255,0.0,33.48,60.47999599999999,46.019993,14.321323000000001,23.989317,19.537117000000002
312,4.3205285,6.510528599999999,5.342612,75,90,84.708336,1022.5,1027.5,1024.2583,44.906387,28.44,54.36,44.204997999999996,13.79633,21.97598,18.514482
315,0.90052867,6.5305285,3.5709455,85,96,90.916664,1034.1,1036.9,1036.0333,223.1883,0.71999997,9.0,4.9350004,0.84243083,4.912173,3.158489
316,-0.009471341999999999,7.3805285000000005,2.4717786,62,96,76.916664,1028.5,1035.6,1031.6208,528.80994,0.35999998,41.399998,11.924999,0.84243083,11.442802,4.898407499999999
318,-2.4694715,5.230528400000001,0.58511204,56,100,84.375,1025.2,1031.5,1028.0375,424.91666,1.08,20.16,8.505,0.79920006,13.607277999999999,5.606221700000001
319,-3.7694714,4.750528299999999,-0.61030483,50,100,78.666664,1021.1,1026.6,1023.64575,534.4667,6.12,45.719997,21.945,2.8692157000000003,14.977747,7.791931599999999
320,-4.9794717,3.4505286,-1.7369717,45,98,78.583336,1022.0,1026.4,1023.9792,367.34186,1.08,30.960001000000002,7.77,0.5328,6.0397053,3.0867565
321,-4.8794713,4.1605287,-0.7378047,64,87,73.5,1027.0,1032.1,1030.0043,524.56683,0.71999997,8.28,3.915,0.84243083,8.228268,3.7604434
322,-0.88947135,5.400528400000001,1.8342786,50,78,60.5,1031.3,1034.4,1032.5542,484.8103,0.71999997,22.68,5.565,0.5956885000000001,4.713097,2.768298
328,4.000529,6.1405287,4.7684455,64,91,80.208336,1018.4,1023.6,1021.54175,212.86615,9.72,46.44,23.894999,4.075136,17.600554000000002,10.160817
329,2.4805286,7.240528599999999,4.671362,70,93,80.5,1020.1,1022.7,1021.4958,357.7649,4.32,21.96,11.7,2.742756,10.389600999999999,7.1791363
330,0.010528658,8.470528999999999,4.4855285,67,89,78.041664,1017.0,1020.2,1018.8166,537.3,5.04,30.960001000000002,15.764999,4.955326599999999,14.777397,9.853214999999999
333,-0.7294713,5.3405285000000005,2.755112,63,94,76.666664,1021.1,1024.0,1022.75415,0.0,8.28,26.64,17.925001,1.0983953000000002,14.346079000000001,8.648181
334,-2.2094715,4.3605285,0.67552847,63,96,83.083336,1023.8,1025.5,1024.8376,52.340424,1.8,14.4,7.155,1.0656,8.855546,4.774305
336,-4.3394713,1.1605287,-1.7590548,48,93,69.958336,1019.0,1022.7,1020.83325,359.9356,7.559999499999999,41.399998,22.68,3.9960000000000004,19.628819,10.952518
338,-9.559471,-3.3094714,-6.2923884,49,77,58.75,1025.1,1032.4,1028.9834,581.10004,19.08,42.12,29.444998,8.955161,22.75655,14.826927
339,-12.519471000000001,-3.7094715,-7.6282214999999995,39,87,62.29166800000001,1031.7,1034.6,1033.2543,496.72625999999997,7.2,32.760002,21.299997,3.700947,20.262167,10.566474000000001
340,-10.909471,-2.4294715,-7.0007215,46,81,62.29166800000001,1028.4,1033.9,1031.0499,582.1647,18.72,39.6,27.749997999999998,3.5542190000000002,16.092413,10.854472999999999
341,-11.509471000000001,-3.3094714,-7.040303999999999,48,92,66.875,1030.8,1033.7,1032.2543,221.09467999999998,1.08,32.399998,15.180001,0.37674650000000004,12.831524,7.1444077
